DATE_TIME,LONGITUDE,LATITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,location,new_column,Norm_MinSpeed,Norm_MaxSpeed,Norm_NumVehicles,TrafficScore,TrafficCondition
03/31/2020,29.2071533203125,41.0421752929688,sxkc2x,79,136,103,29,HORNSBY BEND,,0.8152173913043478,0.4880952380952381,0.024291497975708502,-0.06522807855759798,Low
03/25/2020,29.2071533203125,41.0421752929688,sxkc2x,67,145,90,17,HORNSBY BEND,,0.6847826086956522,0.5416666666666666,0.008097165991902834,-0.03398389368068999,Low
03/06/2020,29.2071533203125,41.0421752929688,sxkc2x,69,161,103,37,HORNSBY BEND,,0.7065217391304348,0.6369047619047619,0.03508771929824561,-0.0631538084341288,Low
03/07/2020,27.9766845703125,40.9872436523438,sx7cht,6,100,34,28,ELMONT,,0.021739130434782608,0.27380952380952384,0.022941970310391364,0.31604408177634724,Low
03/02/2020,28.4600830078125,41.1630249023438,sxk4pt,33,95,52,41,BURGER CENTER,,0.31521739130434784,0.24404761904761904,0.04048582995951417,0.2128445067518294,Low
03/31/2020,29.2071533203125,41.0421752929688,sxkc2x,68,176,99,26,HORNSBY BEND,,0.6956521739130435,0.7261904761904762,0.020242914979757085,-0.09004513792843308,Low
03/29/2020,27.9766845703125,40.9872436523438,sx7cht,8,97,48,13,ELMONT,,0.043478260869565216,0.25595238095238093,0.002699055330634278,0.3066326979656499,Low
03/11/2020,28.4600830078125,41.1630249023438,sxk4pt,32,127,64,29,BURGER CENTER,,0.30434782608695654,0.43452380952380953,0.024291497975708502,0.15519117610078706,Low
03/08/2020,28.6907958984375,41.0586547851562,sxk3sf,14,141,77,245,TDS LANDFILL,,0.10869565217391304,0.5178571428571429,0.3157894736842105,0.2959014383785551,Low
03/12/2020,27.9766845703125,40.9872436523438,sx7cht,7,98,39,24,ELMONT,,0.03260869565217391,0.2619047619047619,0.017543859649122806,0.3136482510624387,Low
03/03/2020,28.6907958984375,41.0586547851562,sxk3sf,12,191,74,424,TDS LANDFILL,,0.08695652173913043,0.8154761904761905,0.5573549257759784,0.2877810118942843,Low
03/03/2020,28.6907958984375,41.0586547851562,sxk3sf,7,167,73,247,TDS LANDFILL,,0.03260869565217391,0.6726190476190477,0.3184885290148448,0.2807173661578696,Low
03/31/2020,28.4600830078125,41.1630249023438,sxk4pt,36,113,65,17,BURGER CENTER,,0.34782608695652173,0.35119047619047616,0.008097165991902834,0.15794157215781932,Low
03/07/2020,29.0423583984375,41.1135864257812,sxk9uu,6,84,36,71,BALCONES RECYCLING,,0.021739130434782608,0.17857142857142858,0.08097165991902834,0.36202441723036693,Low
03/06/2020,29.0423583984375,41.1135864257812,sxk9uu,6,85,39,94,BALCONES RECYCLING,,0.021739130434782608,0.18452380952380953,0.11201079622132254,0.36955044383534086,Low
03/05/2020,29.2071533203125,41.0421752929688,sxkc2x,86,127,101,14,HORNSBY BEND,,0.8913043478260869,0.43452380952380953,0.004048582995951417,-0.0856643070887922,Low
03/30/2020,28.4600830078125,41.1630249023438,sxk4pt,14,154,64,26,BURGER CENTER,,0.10869565217391304,0.5952380952380952,0.020242914979757085,0.18402318505293333,Low
03/23/2020,27.9766845703125,40.9872436523438,sx7cht,7,86,48,13,ELMONT,,0.03260869565217391,0.19047619047619047,0.002699055330634278,0.33062338119546353,Low
03/19/2020,28.6907958984375,41.0586547851562,sxk3sf,18,136,78,555,TDS LANDFILL,,0.15217391304347827,0.4880952380952381,0.7341430499325237,0.41294477833379445,Medium
03/06/2020,29.2071533203125,41.0421752929688,sxkc2x,67,107,98,14,HORNSBY BEND,,0.6847826086956522,0.31547619047619047,0.004048582995951417,0.032658674277667415,Low
03/06/2020,27.9766845703125,40.9872436523438,sx7cht,18,75,49,17,ELMONT,,0.15217391304347827,0.125,0.008097165991902834,0.3040595845801796,Low
03/04/2020,29.2071533203125,41.0421752929688,sxkc2x,76,178,106,26,HORNSBY BEND,,0.782608695652174,0.7380952380952381,0.020242914979757085,-0.1283991751955139,Low
03/11/2020,27.9766845703125,40.9872436523438,sx7cht,11,80,46,24,ELMONT,,0.07608695652173914,0.15476190476190477,0.017543859649122806,0.3283998038574698,Low
03/23/2020,28.6907958984375,41.0586547851562,sxk3sf,7,143,76,158,TDS LANDFILL,,0.03260869565217391,0.5297619047619048,0.19838056680161945,0.2875421203510448,Low
03/13/2020,28.4600830078125,41.1630249023438,sxk4pt,39,128,60,21,BURGER CENTER,,0.3804347826086957,0.44047619047619047,0.01349527665317139,0.119731812809616,Low
03/27/2020,29.0423583984375,41.1135864257812,sxk9uu,6,81,42,43,BALCONES RECYCLING,,0.021739130434782608,0.16071428571428573,0.043184885290148446,0.3560455276988458,Low
03/15/2020,28.4600830078125,41.1630249023438,sxk4pt,29,114,62,11,BURGER CENTER,,0.2717391304347826,0.35714285714285715,0.0,0.18416149068322984,Low
03/29/2020,28.6907958984375,41.0586547851562,sxk3sf,15,134,83,105,TDS LANDFILL,,0.11956521739130435,0.47619047619047616,0.12685560053981107,0.24737345034827873,Low
03/04/2020,29.0423583984375,41.1135864257812,sxk9uu,6,79,39,86,BALCONES RECYCLING,,0.021739130434782608,0.1488095238095238,0.10121457489878542,0.37702586315286546,Low
03/03/2020,27.9766845703125,40.9872436523438,sx7cht,9,70,34,18,ELMONT,,0.05434782608695652,0.09523809523809523,0.009446693657219974,0.35252344909095484,Low
03/04/2020,28.6907958984375,41.0586547851562,sxk3sf,20,140,79,228,TDS LANDFILL,,0.17391304347826086,0.5119047619047619,0.29284750337381915,0.2647176050494129,Low
03/14/2020,29.0423583984375,41.1135864257812,sxk9uu,6,91,40,72,BALCONES RECYCLING,,0.021739130434782608,0.22023809523809523,0.08232118758434548,0.34992927552996206,Low
03/08/2020,28.4600830078125,41.1630249023438,sxk4pt,18,142,66,34,BURGER CENTER,,0.15217391304347827,0.5238095238095238,0.0310391363022942,0.19129931853043985,Low
03/12/2020,27.9766845703125,40.9872436523438,sx7cht,6,88,44,17,ELMONT,,0.021739130434782608,0.20238095238095238,0.008097165991902834,0.3330192119093721,Low
03/22/2020,27.9766845703125,40.9872436523438,sx7cht,7,107,41,21,ELMONT,,0.03260869565217391,0.31547619047619047,0.01349527665317139,0.2963622475922247,Low
03/21/2020,29.0423583984375,41.1135864257812,sxk9uu,6,75,41,21,BALCONES RECYCLING,,0.021739130434782608,0.125,0.01349527665317139,0.3578529308220384,Low
03/19/2020,27.9766845703125,40.9872436523438,sx7cht,9,91,49,14,ELMONT,,0.05434782608695652,0.22023809523809523,0.004048582995951417,0.3134040158925743,Low
03/03/2020,27.9766845703125,40.9872436523438,sx7cht,8,99,36,23,ELMONT,,0.043478260869565216,0.26785714285714285,0.016194331983805668,0.3071098523901728,Low
03/15/2020,28.6907958984375,41.0586547851562,sxk3sf,8,144,74,190,TDS LANDFILL,,0.043478260869565216,0.5357142857142857,0.24156545209176788,0.2943640455654186,Low
03/18/2020,28.4600830078125,41.1630249023438,sxk4pt,31,121,64,20,BURGER CENTER,,0.29347826086956524,0.39880952380952384,0.012145748987854251,0.16660956320567305,Low
03/23/2020,28.4600830078125,41.1630249023438,sxk4pt,16,121,61,22,BURGER CENTER,,0.13043478260869565,0.39880952380952384,0.014844804318488529,0.2326366711092111,Low
03/05/2020,27.9766845703125,40.9872436523438,sx7cht,7,84,42,28,ELMONT,,0.03260869565217391,0.17857142857142858,0.022941970310391364,0.34026768426081927,Low
03/04/2020,28.6907958984375,41.0586547851562,sxk3sf,19,146,76,109,TDS LANDFILL,,0.16304347826086957,0.5476190476190477,0.13225371120107962,0.2101730077702618,Low
03/28/2020,27.9766845703125,40.9872436523438,sx7cht,8,95,38,22,ELMONT,,0.043478260869565216,0.24404761904761904,0.014844804318488529,0.3138478512334347,Low
03/28/2020,28.4600830078125,41.1630249023438,sxk4pt,21,136,62,23,BURGER CENTER,,0.18478260869565216,0.4880952380952381,0.016194331983805668,0.1845166846883095,Low
03/18/2020,27.9766845703125,40.9872436523438,sx7cht,8,100,48,18,ELMONT,,0.043478260869565216,0.27380952380952384,0.009446693657219974,0.3032998466064828,Low
03/02/2020,28.4600830078125,41.1630249023438,sxk4pt,11,133,52,25,BURGER CENTER,,0.07608695652173914,0.47023809523809523,0.018893387314439947,0.2341618050142078,Low
03/25/2020,28.4600830078125,41.1630249023438,sxk4pt,36,150,63,19,BURGER CENTER,,0.34782608695652173,0.5714285714285714,0.010796221322537112,0.09267986018558103,Low
03/15/2020,29.0423583984375,41.1135864257812,sxk9uu,6,81,42,73,BALCONES RECYCLING,,0.021739130434782608,0.16071428571428573,0.08367071524966262,0.36819127668670004,Low
03/05/2020,27.9766845703125,40.9872436523438,sx7cht,9,96,39,15,ELMONT,,0.05434782608695652,0.25,0.005398110661268556,0.304880302763598,Low
03/05/2020,29.2071533203125,41.0421752929688,sxkc2x,75,151,107,40,HORNSBY BEND,,0.7717391304347826,0.5773809523809523,0.03913630229419703,-0.0701690471999396,Low
03/07/2020,28.6907958984375,41.0586547851562,sxk3sf,6,127,46,430,TDS LANDFILL,,0.021739130434782608,0.43452380952380953,0.5654520917678812,0.4305828324993085,Medium
03/05/2020,28.6907958984375,41.0586547851562,sxk3sf,27,144,76,100,TDS LANDFILL,,0.25,0.5357142857142857,0.12010796221322537,0.17531810294968198,Low
03/13/2020,28.6907958984375,41.0586547851562,sxk3sf,14,151,77,368,TDS LANDFILL,,0.10869565217391304,0.5773809523809523,0.4817813765182186,0.3278418663716147,Low
03/16/2020,29.2071533203125,41.0421752929688,sxkc2x,54,151,103,37,HORNSBY BEND,,0.5434782608695652,0.5773809523809523,0.03508771929824561,0.01992072572736195,Low
03/04/2020,29.0423583984375,41.1135864257812,sxk9uu,8,86,38,63,BALCONES RECYCLING,,0.043478260869565216,0.19047619047619047,0.07017543859649122,0.3465184700882642,Low
03/04/2020,29.2071533203125,41.0421752929688,sxkc2x,67,151,107,51,HORNSBY BEND,,0.6847826086956522,0.5773809523809523,0.05398110661268556,-0.030932997208740903,Low
03/10/2020,29.0423583984375,41.1135864257812,sxk9uu,6,69,40,81,BALCONES RECYCLING,,0.021739130434782608,0.08928571428571429,0.09446693657219973,0.3928587145120326,Low
03/12/2020,28.6907958984375,41.0586547851562,sxk3sf,6,123,40,388,TDS LANDFILL,,0.021739130434782608,0.4107142857142857,0.5087719298245614,0.42072164105916965,Medium
03/17/2020,28.6907958984375,41.0586547851562,sxk3sf,6,123,63,729,TDS LANDFILL,,0.021739130434782608,0.4107142857142857,0.9689608636977058,0.558778321221113,Medium
03/09/2020,28.4600830078125,41.1630249023438,sxk4pt,27,111,58,11,BURGER CENTER,,0.25,0.3392857142857143,0.0,0.19821428571428576,Low
03/03/2020,28.4600830078125,41.1630249023438,sxk4pt,29,78,45,19,BURGER CENTER,,0.2717391304347826,0.14285714285714285,0.010796221322537112,0.25168607136570526,Low
03/15/2020,28.6907958984375,41.0586547851562,sxk3sf,12,137,79,159,TDS LANDFILL,,0.08695652173913043,0.49404761904761907,0.19973009446693657,0.2769221339301431,Low
03/25/2020,27.9766845703125,40.9872436523438,sx7cht,8,70,36,22,ELMONT,,0.043478260869565216,0.09523809523809523,0.014844804318488529,0.3584907083762919,Low
03/02/2020,27.9766845703125,40.9872436523438,sx7cht,7,87,46,22,ELMONT,,0.03260869565217391,0.19642857142857142,0.014844804318488529,0.3324813916061055,Low
03/02/2020,29.0423583984375,41.1135864257812,sxk9uu,7,79,45,49,BALCONES RECYCLING,,0.03260869565217391,0.1488095238095238,0.05128205128205128,0.35769827998088866,Low
03/17/2020,28.6907958984375,41.0586547851562,sxk3sf,12,132,79,176,TDS LANDFILL,,0.08695652173913043,0.4642857142857143,0.22267206477732793,0.29273329645183194,Low
03/28/2020,28.4600830078125,41.1630249023438,sxk4pt,38,134,68,19,BURGER CENTER,,0.3695652173913043,0.47619047619047616,0.010796221322537112,0.11255563658309659,Low
03/26/2020,28.6907958984375,41.0586547851562,sxk3sf,10,146,81,377,TDS LANDFILL,,0.06521739130434782,0.5476190476190477,0.4939271255060729,0.35780546684436854,Low
03/25/2020,29.0423583984375,41.1135864257812,sxk9uu,9,86,41,23,BALCONES RECYCLING,,0.05434782608695652,0.19047619047619047,0.016194331983805668,0.325976312017502,Low
03/26/2020,28.4600830078125,41.1630249023438,sxk4pt,24,101,62,25,BURGER CENTER,,0.21739130434782608,0.27976190476190477,0.018893387314439947,0.23478292302663017,Low
03/22/2020,29.2071533203125,41.0421752929688,sxkc2x,83,134,103,17,HORNSBY BEND,,0.8586956521739131,0.47619047619047616,0.008097165991902834,-0.08390625392913723,Low
03/25/2020,28.6907958984375,41.0586547851562,sxk3sf,23,130,70,142,TDS LANDFILL,,0.20652173913043478,0.4523809523809524,0.1767881241565452,0.23471345588050394,Low
03/19/2020,28.6907958984375,41.0586547851562,sxk3sf,21,133,75,68,TDS LANDFILL,,0.18478260869565216,0.47023809523809523,0.07692307692307693,0.20809245102723367,Low
03/09/2020,28.4600830078125,41.1630249023438,sxk4pt,35,142,70,24,BURGER CENTER,,0.33695652173913043,0.5238095238095238,0.017543859649122806,0.11333769205622757,Low
03/18/2020,27.9766845703125,40.9872436523438,sx7cht,8,96,45,23,ELMONT,,0.043478260869565216,0.25,0.016194331983805668,0.31246699524731564,Low
03/11/2020,28.6907958984375,41.0586547851562,sxk3sf,13,140,79,108,TDS LANDFILL,,0.09782608695652174,0.5119047619047619,0.13090418353576247,0.24656939170669154,Low
03/24/2020,28.4600830078125,41.1630249023438,sxk4pt,16,123,60,25,BURGER CENTER,,0.13043478260869565,0.4107142857142857,0.018893387314439947,0.230279817436568,Low
03/03/2020,28.6907958984375,41.0586547851562,sxk3sf,6,108,47,548,TDS LANDFILL,,0.021739130434782608,0.32142857142857145,0.7246963562753036,0.5122846832801066,Medium
03/04/2020,29.2071533203125,41.0421752929688,sxkc2x,73,150,106,23,HORNSBY BEND,,0.75,0.5714285714285714,0.016194331983805668,-0.0665702718334297,Low
03/22/2020,28.4600830078125,41.1630249023438,sxk4pt,21,150,81,17,BURGER CENTER,,0.18478260869565216,0.5714285714285714,0.008097165991902834,0.15708753489073865,Low
03/26/2020,28.6907958984375,41.0586547851562,sxk3sf,12,162,79,501,TDS LANDFILL,,0.08695652173913043,0.6428571428571429,0.6612685560053981,0.3707408152488245,Low
03/13/2020,27.9766845703125,40.9872436523438,sx7cht,7,119,38,24,ELMONT,,0.03260869565217391,0.3869047619047619,0.017543859649122806,0.2761482510624387,Low
03/04/2020,27.9766845703125,40.9872436523438,sx7cht,6,70,31,15,ELMONT,,0.021739130434782608,0.09523809523809523,0.005398110661268556,0.364352352453039,Low
03/08/2020,28.6907958984375,41.0586547851562,sxk3sf,6,130,49,236,TDS LANDFILL,,0.021739130434782608,0.4523809523809524,0.30364372469635625,0.34668317952070815,Low
03/09/2020,27.9766845703125,40.9872436523438,sx7cht,9,92,34,16,ELMONT,,0.05434782608695652,0.2261904761904762,0.006747638326585695,0.3124280182060503,Low
03/10/2020,27.9766845703125,40.9872436523438,sx7cht,8,79,40,11,ELMONT,,0.043478260869565216,0.1488095238095238,0.0,0.3379658385093168,Low
03/11/2020,29.2071533203125,41.0421752929688,sxkc2x,71,197,100,29,HORNSBY BEND,,0.7282608695652174,0.8511904761904762,0.024291497975708502,-0.13937404129051725,Low
03/20/2020,27.9766845703125,40.9872436523438,sx7cht,8,83,37,39,ELMONT,,0.043478260869565216,0.17261904761904762,0.037786774628879895,0.34215901375512364,Low
03/24/2020,28.6907958984375,41.0586547851562,sxk3sf,14,149,80,219,TDS LANDFILL,,0.10869565217391304,0.5654761904761905,0.2807017543859649,0.27108940830336714,Low
03/18/2020,27.9766845703125,40.9872436523438,sx7cht,6,90,38,16,ELMONT,,0.021739130434782608,0.21428571428571427,0.006747638326585695,0.3290429250383484,Low
03/23/2020,28.4600830078125,41.1630249023438,sxk4pt,33,114,51,14,BURGER CENTER,,0.31521739130434784,0.35714285714285715,0.004048582995951417,0.1679847612341891,Low
03/16/2020,29.0423583984375,41.1135864257812,sxk9uu,6,75,41,98,BALCONES RECYCLING,,0.021739130434782608,0.125,0.11740890688259109,0.3890270198908643,Low
03/28/2020,28.4600830078125,41.1630249023438,sxk4pt,36,150,64,27,BURGER CENTER,,0.34782608695652173,0.5714285714285714,0.021592442645074223,0.09591872658234216,Low
03/17/2020,28.4600830078125,41.1630249023438,sxk4pt,37,123,71,31,BURGER CENTER,,0.358695652173913,0.4107142857142857,0.02699055330634278,0.14140461940805193,Low
03/21/2020,27.9766845703125,40.9872436523438,sx7cht,9,108,44,16,ELMONT,,0.05434782608695652,0.32142857142857145,0.006747638326585695,0.28385658963462174,Low
03/13/2020,29.2071533203125,41.0421752929688,sxkc2x,70,144,104,35,HORNSBY BEND,,0.717391304347826,0.5357142857142857,0.032388663967611336,-0.03795420826313271,Low
03/05/2020,27.9766845703125,40.9872436523438,sx7cht,10,87,35,14,ELMONT,,0.06521739130434782,0.19642857142857142,0.004048582995951417,0.3161990469484749,Low
03/23/2020,28.6907958984375,41.0586547851562,sxk3sf,6,127,71,590,TDS LANDFILL,,0.021739130434782608,0.43452380952380953,0.7813765182186235,0.49536016043453124,Medium
03/18/2020,27.9766845703125,40.9872436523438,sx7cht,16,96,53,11,ELMONT,,0.13043478260869565,0.25,0.0,0.2728260869565217,Low
03/04/2020,29.2071533203125,41.0421752929688,sxkc2x,73,154,107,60,HORNSBY BEND,,0.75,0.5952380952380952,0.06612685560053981,-0.05873337189126662,Low
03/20/2020,28.6907958984375,41.0586547851562,sxk3sf,11,131,75,476,TDS LANDFILL,,0.07608695652173914,0.4583333333333333,0.6275303643724697,0.4203243267030453,Medium
03/06/2020,27.9766845703125,40.9872436523438,sx7cht,17,89,46,12,ELMONT,,0.14130434782608695,0.20833333333333334,0.001349527665317139,0.28138311916916037,Low
03/17/2020,29.2071533203125,41.0421752929688,sxkc2x,71,183,111,87,HORNSBY BEND,,0.7282608695652174,0.7678571428571429,0.10256410256410256,-0.09089225991399907,Low
03/12/2020,27.9766845703125,40.9872436523438,sx7cht,6,85,42,20,ELMONT,,0.021739130434782608,0.18452380952380953,0.012145748987854251,0.33959092966530036,Low
03/23/2020,29.0423583984375,41.1135864257812,sxk9uu,6,82,41,70,BALCONES RECYCLING,,0.021739130434782608,0.16666666666666666,0.0796221322537112,0.36519098750220036,Low
03/14/2020,28.4600830078125,41.1630249023438,sxk4pt,25,101,58,29,BURGER CENTER,,0.22826086956521738,0.27976190476190477,0.024291497975708502,0.23205453013805416,Low
03/12/2020,29.0423583984375,41.1135864257812,sxk9uu,6,81,37,107,BALCONES RECYCLING,,0.021739130434782608,0.16071428571428573,0.12955465587044535,0.3819564588729349,Low
03/04/2020,27.9766845703125,40.9872436523438,sx7cht,8,93,43,26,ELMONT,,0.043478260869565216,0.23214285714285715,0.020242914979757085,0.31903871300324393,Low
03/11/2020,29.2071533203125,41.0421752929688,sxkc2x,72,172,113,53,HORNSBY BEND,,0.7391304347826086,0.7023809523809523,0.05668016194331984,-0.08936241104433319,Low
03/14/2020,28.4600830078125,41.1630249023438,sxk4pt,38,133,65,28,BURGER CENTER,,0.3695652173913043,0.47023809523809523,0.022941970310391364,0.11798507556516713,Low
03/05/2020,29.2071533203125,41.0421752929688,sxkc2x,72,155,108,28,HORNSBY BEND,,0.7391304347826086,0.6011904761904762,0.022941970310391364,-0.0691267256770689,Low
03/19/2020,27.9766845703125,40.9872436523438,sx7cht,8,98,38,37,ELMONT,,0.043478260869565216,0.2619047619047619,0.03508771929824561,0.314563582870219,Low
03/10/2020,29.2071533203125,41.0421752929688,sxkc2x,76,163,109,61,HORNSBY BEND,,0.782608695652174,0.6488095238095238,0.06747638326585695,-0.08744342042396963,Low
03/06/2020,27.9766845703125,40.9872436523438,sx7cht,6,82,43,14,ELMONT,,0.021739130434782608,0.16666666666666666,0.004048582995951417,0.3425189227248724,Low
03/21/2020,27.9766845703125,40.9872436523438,sx7cht,12,95,41,14,ELMONT,,0.08695652173913043,0.24404761904761904,0.004048582995951417,0.29321768048884755,Low
03/04/2020,28.4600830078125,41.1630249023438,sxk4pt,9,87,43,21,BURGER CENTER,,0.05434782608695652,0.19642857142857142,0.01349527665317139,0.3233808811325974,Low
03/26/2020,28.6907958984375,41.0586547851562,sxk3sf,25,168,72,77,TDS LANDFILL,,0.22826086956521738,0.6785714285714286,0.08906882591093117,0.13184487137576384,Low
03/02/2020,28.6907958984375,41.0586547851562,sxk3sf,6,184,75,92,TDS LANDFILL,,0.021739130434782608,0.7738095238095238,0.10931174089068826,0.19195501295043632,Low
03/17/2020,29.0423583984375,41.1135864257812,sxk9uu,6,71,38,81,BALCONES RECYCLING,,0.021739130434782608,0.10119047619047619,0.09446693657219973,0.389287285940604,Low
03/29/2020,29.0423583984375,41.1135864257812,sxk9uu,6,62,39,13,BALCONES RECYCLING,,0.021739130434782608,0.047619047619047616,0.002699055330634278,0.37782835013956295,Low
03/28/2020,28.6907958984375,41.0586547851562,sxk3sf,37,144,81,77,TDS LANDFILL,,0.358695652173913,0.5357142857142857,0.08906882591093117,0.12252810118942847,Low
03/08/2020,29.2071533203125,41.0421752929688,sxkc2x,80,115,99,25,HORNSBY BEND,,0.8260869565217391,0.3630952380952381,0.018893387314439947,-0.03369533784293509,Low
03/21/2020,27.9766845703125,40.9872436523438,sx7cht,13,125,54,11,ELMONT,,0.09782608695652174,0.4226190476190476,0.0,0.23408385093167705,Low
03/16/2020,28.4600830078125,41.1630249023438,sxk4pt,6,119,63,28,BURGER CENTER,,0.021739130434782608,0.3869047619047619,0.022941970310391364,0.2821155103477758,Low
03/16/2020,29.0423583984375,41.1135864257812,sxk9uu,6,83,38,80,BALCONES RECYCLING,,0.021739130434782608,0.17261904761904762,0.0931174089068826,0.3674538562124375,Low
03/26/2020,29.0423583984375,41.1135864257812,sxk9uu,6,79,43,27,BALCONES RECYCLING,,0.021739130434782608,0.1488095238095238,0.021592442645074223,0.3531392234767521,Low
03/05/2020,28.6907958984375,41.0586547851562,sxk3sf,6,125,43,474,TDS LANDFILL,,0.021739130434782608,0.4226190476190476,0.6248313090418354,0.4519680262529233,Medium
03/31/2020,27.9766845703125,40.9872436523438,sx7cht,12,76,36,11,ELMONT,,0.08695652173913043,0.13095238095238096,0.0,0.32593167701863357,Low
03/13/2020,28.4600830078125,41.1630249023438,sxk4pt,8,132,56,23,BURGER CENTER,,0.043478260869565216,0.4642857142857143,0.016194331983805668,0.24818128096160136,Low
03/04/2020,29.0423583984375,41.1135864257812,sxk9uu,6,68,34,70,BALCONES RECYCLING,,0.021739130434782608,0.08333333333333333,0.0796221322537112,0.3901909875022003,Low
03/13/2020,29.2071533203125,41.0421752929688,sxkc2x,72,122,97,23,HORNSBY BEND,,0.7391304347826086,0.40476190476190477,0.016194331983805668,-0.012222445746473187,Low
03/22/2020,28.4600830078125,41.1630249023438,sxk4pt,42,107,64,20,BURGER CENTER,,0.41304347826086957,0.31547619047619047,0.012145748987854251,0.14378347624915128,Low
03/22/2020,28.6907958984375,41.0586547851562,sxk3sf,7,156,82,155,TDS LANDFILL,,0.03260869565217391,0.6071428571428571,0.19433198380566802,0.2631132597379737,Low
03/30/2020,28.4600830078125,41.1630249023438,sxk4pt,23,111,50,11,BURGER CENTER,,0.20652173913043478,0.3392857142857143,0.0,0.2156055900621118,Low
03/28/2020,28.6907958984375,41.0586547851562,sxk3sf,8,148,79,389,TDS LANDFILL,,0.043478260869565216,0.5595238095238095,0.5101214574898786,0.3677879900419947,Low
03/25/2020,28.6907958984375,41.0586547851562,sxk3sf,6,122,33,664,TDS LANDFILL,,0.021739130434782608,0.40476190476190477,0.8812415654520918,0.534248246033143,Medium
03/22/2020,28.6907958984375,41.0586547851562,sxk3sf,13,148,81,201,TDS LANDFILL,,0.09782608695652174,0.5595238095238095,0.2564102564102564,0.2699354992833254,Low
03/17/2020,28.4600830078125,41.1630249023438,sxk4pt,30,115,59,17,BURGER CENTER,,0.2826086956521739,0.3630952380952381,0.008097165991902834,0.18045710010812993,Low
03/20/2020,28.4600830078125,41.1630249023438,sxk4pt,41,131,72,25,BURGER CENTER,,0.40217391304347827,0.4583333333333333,0.018893387314439947,0.10729845097694071,Low
03/06/2020,28.4600830078125,41.1630249023438,sxk4pt,25,116,43,29,BURGER CENTER,,0.22826086956521738,0.36904761904761907,0.024291497975708502,0.20526881585233986,Low
03/15/2020,29.0423583984375,41.1135864257812,sxk9uu,7,79,41,56,BALCONES RECYCLING,,0.03260869565217391,0.1488095238095238,0.06072874493927125,0.36053228807805465,Low
03/23/2020,28.4600830078125,41.1630249023438,sxk4pt,29,164,64,21,BURGER CENTER,,0.2717391304347826,0.6547619047619048,0.01349527665317139,0.09892435939346697,Low
03/12/2020,29.2071533203125,41.0421752929688,sxkc2x,56,138,98,23,HORNSBY BEND,,0.5652173913043478,0.5,0.016194331983805668,0.028771343073402594,Low
03/10/2020,29.2071533203125,41.0421752929688,sxkc2x,66,144,94,31,HORNSBY BEND,,0.6739130434782609,0.5357142857142857,0.02699055330634278,-0.022182337113687223,Low
03/16/2020,28.6907958984375,41.0586547851562,sxk3sf,9,162,73,140,TDS LANDFILL,,0.05434782608695652,0.6428571428571429,0.17408906882591094,0.23763044735584785,Low
03/11/2020,28.6907958984375,41.0586547851562,sxk3sf,10,127,68,314,TDS LANDFILL,,0.06521739130434782,0.43452380952380953,0.4089068825910931,0.36622796539844604,Low
03/08/2020,28.4600830078125,41.1630249023438,sxk4pt,25,137,56,46,BURGER CENTER,,0.22826086956521738,0.49404761904761907,0.04723346828609987,0.1746514069454573,Low
03/03/2020,29.0423583984375,41.1135864257812,sxk9uu,6,87,42,59,BALCONES RECYCLING,,0.021739130434782608,0.19642857142857142,0.06477732793522267,0.3518089747780823,Low
03/08/2020,29.2071533203125,41.0421752929688,sxkc2x,92,128,107,20,HORNSBY BEND,,0.9565217391304348,0.44047619047619047,0.012145748987854251,-0.1111078280986748,Low
03/01/2020,28.6907958984375,41.0586547851562,sxk3sf,6,146,58,304,TDS LANDFILL,,0.021739130434782608,0.5476190476190477,0.39541160593792174,0.34564211532174927,Low
03/31/2020,28.4600830078125,41.1630249023438,sxk4pt,30,120,66,24,BURGER CENTER,,0.2826086956521739,0.39285714285714285,0.017543859649122806,0.1743625367767245,Low
03/14/2020,28.6907958984375,41.0586547851562,sxk3sf,17,139,77,154,TDS LANDFILL,,0.14130434782608695,0.5059523809523809,0.19298245614035087,0.24958728342595624,Low
03/23/2020,29.2071533203125,41.0421752929688,sxkc2x,66,151,104,60,HORNSBY BEND,,0.6739130434782609,0.5773809523809523,0.06612685560053981,-0.022941446425428086,Low
03/29/2020,29.0423583984375,41.1135864257812,sxk9uu,8,74,38,19,BALCONES RECYCLING,,0.043478260869565216,0.11904761904761904,0.010796221322537112,0.35013327633464936,Low
03/25/2020,29.0423583984375,41.1135864257812,sxk9uu,6,79,41,50,BALCONES RECYCLING,,0.021739130434782608,0.1488095238095238,0.05263157894736842,0.36245096436744034,Low
03/27/2020,28.6907958984375,41.0586547851562,sxk3sf,26,165,74,53,TDS LANDFILL,,0.2391304347826087,0.6607142857142857,0.05668016194331984,0.12313758895566682,Low
03/22/2020,29.0423583984375,41.1135864257812,sxk9uu,6,72,40,34,BALCONES RECYCLING,,0.021739130434782608,0.10714285714285714,0.0310391363022942,0.3684732315739181,Low
03/10/2020,28.6907958984375,41.0586547851562,sxk3sf,6,129,39,459,TDS LANDFILL,,0.021739130434782608,0.44642857142857145,0.6045883940620783,0.43875229461613907,Medium
03/19/2020,29.2071533203125,41.0421752929688,sxkc2x,65,139,95,24,HORNSBY BEND,,0.6630434782608695,0.5059523809523809,0.017543859649122806,-0.011739947695325242,Low
